ParticleType,Energy
3mu-,51.5788
3mu+,19.7196
mu-,771.519
pi+,133.708
2pi+,132.413
3mu+,132.298
pi-,393.054
2pi-,298.237
pi-,277.907
2mu-,201.807
3mu-,150.421
pi+,827.904
2pi-,255.189
3pi-,88.9044
pi+,957.648
mu+,911.024
2mu+,818.506
3mu+,723.783
pi-,992.333
2pi-,942.108
pi-,352.884
pi+,354.428
2pi+,353.035
3pi+,329.737
3mu-,363.728
pi+,846.465
2mu+,387.591
3mu+,261.053
pi+,1310.93
2mu-,472.22
3mu-,470.765
pi+,664.142
2pi+,662.762
3pi+,611.94
pi+,519.974
2mu+,464.526
3mu+,462.038
pi+,399.971
2pi+,398.787
3pi+,359.888
mu-,137.685
2mu-,136.503
3mu-,135.141
mu-,91.1787
2mu-,86.637
3mu-,84.9244
mu-,715.216
2mu-,669.312
pi-,421.251
mu+,26.2985
pi+,1770.99
pi-,943.708
2mu-,554.804
3mu-,478.726
pi+,76.8005
pi-,637.132
2pi-,635.856
3pi-,583.22
mu+,714.699
2mu+,713.567
3mu+,648.394
pi+,133.441
2pi+,132.056
3mu+,71.6857
pi-,149.258
2pi-,147.498
3pi-,145.608
pi+,1050.62
2pi+,1049.49
3pi+,937.06
2pi-,779.722
pi+,1104.73
2mu-,82.683
pi-,701.825
2pi-,700.74
2pi-,1074.69
3pi-,1033.14
pi+,24.0586
2pi+,20.0531
3mu+,18.1949
2pi-,589.535
3mu-,373.423
pi+,674.995
pi-,768.125
mu-,118.262
2mu-,116.986
3mu-,115.368
pi+,2029.52
mu+,145.417
2mu+,144.14
3mu+,142.78
pi+,1250.54
2pi+,422.5
pi+,846.789
2mu+,845.129
3mu+,766.625
pi-,1319.96
pi-,481.584
2pi-,479.274
3pi-,478.083
mu-,159.829
pi-,454.628
2pi-,453.337
mu+,588.054
2mu+,556.931
3mu+,497.849
pi+,696.929
3mu+,404.416
pi+,559.536
2pi+,555.717
pi+,347.476
2pi+,345.99
3pi+,344.823
mu+,12.7716
pi-,619.024
mu-,299.802
pi+,2040.9
pi+,300.475
pi-,774.854
2pi-,773.394
3pi-,630.474
pi+,233.747
pi+,450.356
pi-,852.168
pi+,1231.82
pi+,1790.99
mu+,736.656
3mu+,420.522
pi-,975.35
2pi-,973.87
3pi-,894.165
mu-,765.536
2mu-,764.387
3mu-,763.111
pi+,84.3344
pi-,722.118
2pi-,720.574
3mu-,631.503
pi-,942.908
pi+,213.747
2mu+,188.602
3mu+,88.1832
pi-,1240.35
mu+,164.044
2mu+,162.854
3mu+,161.14
pi-,458.714
2pi-,447.809
3pi-,388.378
pi-,197.957
pi+,592.835
pi+,401.918
2pi+,388.774
pi-,772.121
2pi-,682.601
3pi+,248.717
pi-,992.486
pi+,582.53
2mu+,496.001
3mu+,421.761
pi+,747.88
2pi+,697.397
mu-,991.893
pi+,705.398
2pi+,704.073
3pi+,702.665
pi+,376.468
pi+,272.138
2pi+,270.767
3pi+,249.524
pi+,293.317
pi-,564.763
2pi-,563.663
3pi-,462.75
pi-,431.644
2pi-,420.472
3pi-,357.744
pi-,566.199
2pi-,564.792
3pi-,495.404
pi+,103.532
2mu+,114.447
3mu+,112.988
mu-,522.152
2mu-,511.74
2pi-,117.098
2pi-,16.1886
pi-,889.442
2pi-,888.183
3mu-,608.705
pi+,263.868
2pi+,253.026
3mu+,256.701
pi-,467.556
mu+,360.229
2mu+,81.7878
pi-,427.187
2pi-,426.081
3pi-,394.476
pi-,222.635
pi+,41.3866
pi+,239.006
2pi+,237.723
mu+,829.267
2mu+,826.651
3mu+,740.522
pi-,550.633
2pi-,477.909
pi-,2787.9
2pi-,2786.76
3pi-,2785.23
3pi+,450.459
pi+,115.736
mu+,1174.53
pi-,947.617
2pi-,946.127
3pi-,871.778
2mu-,221.353
3mu-,134.318
pi-,98.7111
2pi+,401.206
3pi+,333.953
2pi+,1540.62
2mu+,581.768
3mu+,496.037
mu+,148.504
pi+,371.591
pi-,233.596
2pi-,232.286
3pi-,135.799
pi-,380.126
pi-,45.415
2pi-,516.244
pi+,2996.73
pi+,430.613
pi-,445.68
pi+,453.258
mu-,42.5209
3mu+,927.631
pi-,1129.48
2pi-,1127.9
3pi-,1083.93
pi+,329.507
pi-,776.95
2mu-,502.679
pi-,441.531
2pi-,372.489
pi-,301.975
2mu-,155.733
3mu-,63.2736
pi-,1526.74
3mu+,354.816
pi+,292.936
3mu+,595.595
2mu-,159.83
3mu-,20.5264
pi-,434.908
pi+,1175.71
pi+,607.548
2mu+,360.131
3mu+,348.172
pi-,331.154
pi+,406.105
pi+,994.055
mu-,192.746
2mu-,191.253
3mu-,167.521
pi-,747.985
2mu-,554.089
3mu-,492.192
mu+,236.567
2mu+,234.585
3mu+,232.74
pi-,230.707
2pi-,229.38
3mu-,203.156
pi-,1401.59
2pi-,1400.11
3pi-,1341.14
pi+,645.191
3pi+,372.469
mu-,388.251
2mu-,356.39
3mu-,241.235
pi-,326.935
pi-,290.976
pi+,491.531
pi-,1019.39
2mu-,842.556
3mu-,756.3
pi+,970.883
2pi+,951.996
2pi-,1207.08
pi-,312.63
2mu-,292.552
3mu-,291.517
2mu+,234.601
3mu+,152.795
pi-,1810.53
3pi-,1461.64
pi+,601.401
pi-,122.376
pi+,176.771
2pi+,175.309
pi+,1978.05
mu+,783.095
pi-,1273.85
pi+,186.563
pi+,303.189
2mu+,166.623
3mu+,165.119
pi+,1110.24
pi-,267.013
2mu-,166.942
3mu-,118.119
mu-,85.1589
2mu-,83.6959
3mu-,63.5769
pi+,620.056
pi+,887.19
2pi+,885.537
pi+,460.979
mu+,582.198
2mu+,581.008
3mu+,579.697
mu+,97.0081
2mu+,61.0459
3mu+,59.5216
pi+,741.362
pi-,585.536
2pi-,583.368
3pi-,470.268
pi-,744.841
2pi-,397.138
3pi-,295.534
2pi+,457.475
pi+,97.678
pi+,390.709
pi-,661.724
2pi-,660.529
3pi-,93.586
mu+,508.623
2mu+,507.275
3mu+,457.556
pi+,745.046
2pi+,705.886
pi-,540.075
2pi-,471.999
3mu-,384.057
2mu+,377.56
3mu+,337.225
pi-,685.539
3pi-,464.166
pi+,312.923
2pi+,247.816
3mu+,111.499
2pi-,965.118
mu+,59.1213
2mu+,38.9921
pi-,253.195
mu+,484.22
2mu+,407.464
3mu+,263.38
3pi+,796.155
3pi+,792.982
3pi-,136.913
3pi-,58.6391
pi-,143.508
pi-,532.782
2pi-,531.592
3pi-,530.1
2pi-,183.134
pi+,709.492
2pi+,685.7
pi-,1251.48
2pi-,1249.86
pi+,556.648
2pi+,555.376
3mu+,414.306
pi-,2566.81
3pi-,2204.71
mu+,357.328
2mu+,323.409
3mu+,293.84
pi-,644.835
2pi-,643.621
mu+,192.503
mu+,311.613
2mu+,286.255
pi-,315.836
mu+,60.2354
pi+,908.452
2pi+,907.074
3pi+,859.999
pi-,107.637
2mu-,86.537
3mu-,40.3601
mu+,216.822
2mu+,215.431
3mu+,214.077
pi+,565.601
2pi+,540.546
mu+,438.482
2mu+,189.752
3mu+,141.287
pi+,2943.13
pi-,921.434
2pi-,920.031
pi+,1123.21
pi+,767.125
2mu+,431.971
3mu+,384.275
pi+,215.586
2pi+,165.536
3mu+,69.0392
pi+,402.01
pi-,325.982
2pi-,295.531
3pi-,294.374
pi-,356.339
2pi-,251.837
3pi-,158.423
pi+,539.996
mu+,65.8275
pi+,1998
3mu+,1640.92
pi-,964.697
2pi-,886.893
3mu-,67.331
pi-,991.292
2pi-,990.095
pi-,1650.71
pi-,227.689
pi-,338.632
mu-,53.3147
pi+,1584.37
3pi+,1213.81
2pi+,36.0181
2pi-,132.84
mu+,136.282
3mu+,434.723
mu+,581.201
2mu+,565.616
3mu+,473.534
mu+,189.395
2mu+,86.3001
3pi-,106.397
pi+,1117.29
pi+,1220.41
pi-,844.749
pi+,1522.97
pi+,1617.97
2pi+,560.004
2pi-,59.846
2pi-,320.541
mu-,937.821
2mu-,921.602
3mu-,843.055
pi-,247.856
2mu-,125.523
3mu-,123.947
pi-,685.202
2mu-,361.607
3mu-,271.245
2pi-,953.463
pi-,903.932
2pi-,857.269
2mu-,194.645
2pi+,467.293
pi+,983.365
mu+,24.4177
2mu+,20.8275
3mu+,17.0496
3mu+,411.65
pi-,548.685
2pi-,502.301
pi-,927.779
2mu-,810.775
pi-,571.739
2pi-,570.064
3pi-,511.799
pi+,736.972
pi-,995.375
pi+,1279.29
2pi+,1070.63
3pi+,1024.82
pi+,147.983
2mu+,44.1938
pi+,960.964
2pi+,959.694
pi+,470.718
2pi+,438.883
pi+,364.852
pi-,565.87
2pi-,554.708
3mu-,491.762
pi-,394.656
pi-,473.313
mu-,444.393
3mu-,175.288
pi-,133.459
pi+,1579.59
pi-,522.958
pi-,280.796
2pi-,237.225
3mu-,154.208
pi-,347.935
pi-,785.847
2pi-,775.165
3pi-,673.116
pi+,567.014
2pi+,544.91
pi+,188.674
2pi+,187.38
3mu+,209.112
pi-,562.922
2pi-,561.438
mu+,140.686
3pi+,368.233
2pi+,135.681
3mu+,55.4111
mu+,132.537
pi+,1337.76
pi-,439.712
2pi-,438.61
mu-,41.5609
mu+,1022.47
2mu+,946.828
pi+,726.193
2pi+,709.496
3pi+,366.422
pi-,639.38
mu-,227.332
2mu-,144.509
pi+,852.805
2pi+,850.425
mu-,230.996
2mu-,229.926
3mu-,228.635
2pi+,233.022
pi-,1948.9
pi+,1843.84
2pi-,162.214
3mu-,28.5671
pi-,267.22
2pi-,266.043
pi+,442.075
pi+,1420.54
mu+,88.1597
2mu+,86.7595
pi+,959.113
2pi+,876.095
pi-,1249.49
pi-,281.639
2pi-,240.202
3pi-,173.102
pi+,341.26
mu+,122.244
2mu+,120.817
3mu+,84.2191
mu+,525.117
2mu+,523.739
3mu+,472.135
mu+,25.1495
pi-,198.718
2mu-,80.5053
3mu-,78.9334
pi+,755.837
2pi+,754.5
3pi+,666.367
pi+,1811.42
mu+,43.9456
pi-,71.0947
mu+,99.584
2pi+,524.551
3mu+,464.136
pi-,944.477
2pi-,859.634
pi-,894.177
2pi-,892.756
3pi-,891.566
pi-,579.934
2pi-,536.978
mu-,49.5303
2mu+,109.161
3mu+,67.6408
pi-,916.335
pi+,1347.64
2pi+,1346.51
pi-,797.962
pi+,538.765
2pi+,503.274
pi-,184.391
pi+,862.662
2pi+,853.354
3pi+,764.39
pi+,563.738
2pi+,528.159
3pi+,450.921
pi-,75.9122
pi+,1512.05
2pi+,1510.33
pi-,1335.05
2mu-,1194.45
3mu-,1121.49
mu+,201.9
2mu+,200.651
3mu+,199.448
mu+,101.226
pi-,217.71
2mu-,149.442
3mu-,148.18
2mu+,234.415
pi+,446.405
pi-,723.363
2mu-,542.136
3mu-,540.994
pi+,2056.1
2mu+,293.756
3mu+,292.68
mu-,337.082
2mu-,335.894
3mu-,334.848
pi-,138.35
pi+,747.984
pi+,800.986
2pi+,799.658
pi+,2003.23
pi+,250.702
pi-,2117.65
2pi-,2116.36
3pi+,333.086
pi-,184.469
pi+,965.756
2pi+,921.504
3pi+,798.553
pi+,1122.22
2pi+,1121.04
3pi+,1050.65
mu-,219.458
2mu-,95.3793
3mu-,46.7968
pi+,213.144
pi+,530.589
mu-,350.962
2mu-,349.873
3mu-,348.386
pi-,588.601
2pi-,587.542
mu-,81.6283
2pi-,117.291
3pi-,114.199
3pi-,177.892
pi-,3561.52
2mu-,3355.52
3mu-,2863.91
pi+,127.261
mu-,178
2mu-,172.934
3mu-,2.74474
mu-,71.2571
3pi+,103.615
pi-,867.169
pi+,664.178
2pi+,661.999
3pi+,658.341
pi-,389.912
2pi-,388.637
pi-,795.794
pi+,1188.7
2pi+,1112.9
pi-,235.117
2mu-,131.67
3mu-,68.8669
mu+,545.719
2mu+,515.453
3mu+,442.414
mu+,636.585
2mu+,595.607
3mu+,494.813
pi+,229.981
2pi+,228.77
mu-,109.166
2mu-,40.9143
mu+,23.6629
mu-,202.356
2mu-,118.808
pi-,412.018
2pi-,402.194
3pi-,400.306
pi+,85.8579
2mu-,1116.4
3mu-,1066.79
pi+,882.616
2pi+,881.396
3pi+,880.237
pi-,712.686
pi+,406.065
2pi+,404.554
pi+,1553.69
pi-,886.099
2pi-,847.193
mu+,626.601
2mu+,625.342
3mu+,623.785
pi+,2668
3pi+,2356.35
pi+,379.361
2mu+,197.888
3mu+,196.362
pi+,1370.02
2mu+,922.989
3mu+,834.444
pi-,490.573
mu+,458.592
2mu+,318.178
3mu+,155.974
pi+,107.657
pi+,218.756
2pi+,217.105
3pi+,103.769
pi+,1226.21
mu+,143.911
2mu+,142.536
3mu+,141.008
2mu+,154.216
3mu+,95.8221
pi+,131.33
pi-,240.232
2mu-,174.927
3mu-,173.478
pi+,287.584
2pi+,113.469
pi-,280.975
mu+,360.349
3mu+,153.454
pi+,544.098
pi+,840.535
2pi+,839.483
3pi+,741.666
pi+,351.63
mu+,169.712
2mu+,168.398
3mu+,129.235
pi+,397.605
pi+,216.217
pi+,56.2727
pi-,875.278
2pi-,873.939
3pi-,872.73
mu-,325.819
2mu-,312.611
3mu-,300.933
pi+,570.07
2pi+,557.168
2pi-,520.455
3pi-,203.232
pi-,911.915
2pi-,910.807
3pi-,788.144
pi+,1619.79
2pi+,1618.61
3pi+,1617.26
2mu+,290.8
pi+,113.113
2pi+,57.9178
pi+,785.214
2pi+,783.9
3pi+,680.914
mu+,281.431
pi+,1043.82
3pi-,300.205
3pi+,3100.95
pi+,249.759
pi-,505.17
pi-,362.841
pi+,830.993
mu+,293.824
2mu+,283.356
3mu+,201.956
mu-,144.561
pi+,1187.49
pi-,295.225
2mu-,148.647
3mu-,116.35
2mu+,25.3491
pi-,512.396
2mu-,281.763
3mu-,236.71
pi+,375.107
2mu+,222.831
3mu+,211.655
pi-,469.085
2pi-,467.581
3pi-,410.763
pi-,201.99
2pi-,200.424
2pi-,62.6994
pi+,86.5731
2pi+,84.472
3pi+,50.5918
mu+,442.764
3mu+,115.258
2pi-,50.7238
3mu+,237.52
3pi-,384.589
pi+,855.846
pi+,1794.97
3mu+,567.913
pi+,434.677
mu+,123.054
2mu+,98.5437
pi+,514.244
2pi+,512.93
3pi+,511.578
pi-,781.497
2pi-,780.177
3pi-,686.786
mu+,562.732
2mu+,447.912
mu-,166.468
pi+,253.573
2mu+,244.725
3mu+,243.432
pi+,166.564
pi-,1208.76
2pi-,1207.66
3pi-,1165.73
mu+,103.772
mu-,34.8259
2mu-,32.1721
mu-,434.572
2mu-,382.588
3mu-,249.315
pi+,1450.09
2pi+,1202.13
3mu+,932.819
pi-,293.496
2pi-,292.399
3pi-,291.237
pi+,76.5149
pi-,1285.31
2mu-,169.057
2pi+,319.346
3pi+,274.962
3pi-,270.855
3pi+,648.166
pi+,457.004
2pi+,455.344
3pi+,405.57
pi-,1908.22
pi+,1993.54
pi+,430.142
3mu+,60.8805
pi-,850.999
pi-,342.287
pi+,1343.15
pi+,473.752
2pi+,420.661
mu+,342.971
2mu+,273.947
3mu+,272.618
mu+,114.428
2mu+,39.2895
3mu+,13.6965
pi-,1404.82
2pi-,1403.37
pi+,1921.39
2pi+,608.363
pi-,442.961
2pi-,441.87
3pi-,378.323
pi+,335.657
3mu+,51.4597
mu-,404.211
3mu-,161.326
pi+,495.774
2pi+,432.191
2pi+,131.195
pi+,266.805
2mu+,138.215
3mu+,95.9912
pi-,842.022
2pi-,825.031
pi-,397.163
pi-,288.945
2mu-,269.674
3mu-,185.803
pi-,89.8361
2mu+,98.539
pi+,388.892
2pi+,387.814
pi-,1226.63
pi+,982.66
pi+,417.336
2pi+,416.173
3mu+,265.559
pi-,72.0295
3pi+,306.718
pi-,1287.56
mu-,105.703
2mu-,91.2268
pi+,765.786
3mu+,126.734
pi-,505.921
2pi-,407.337
pi-,1057.02
pi+,401.537
2mu+,352.289
3mu+,320.584
mu-,137.282
pi+,607.823
2pi+,549.834
3mu+,315.129
mu-,181.14
pi+,485.945
2pi+,449.105
pi-,478.824
pi+,1268.21
2pi+,1209.18
3mu+,1064.37
pi+,1352.51
pi+,377.955
2mu+,211.779
3pi-,24.0378
mu+,228.202
2mu+,199.546
3mu+,103.631
pi-,710.701
2pi-,679.16
pi+,157.8
pi+,246.602
pi+,890.504
2pi+,872.21
3pi+,776.462
pi-,294.977
2pi-,293.878
3mu-,222.772
mu+,83.1711
pi+,3426.72
pi-,1405.12
pi+,577.653
2pi+,576.482
3mu+,465.564
pi-,777.112
2pi-,730.805
3pi-,624.22
pi+,603.064
2pi+,601.995
pi+,626.547
2pi+,598.648
3pi+,518.029
mu-,193.818
pi+,333.154
2pi+,314.536
pi+,1285.94
2mu+,1243.43
3mu+,1160.58
2pi-,70.2279
pi+,983.642
2mu+,583.489
3mu+,494.835
pi-,1151.26
2pi-,1101.87
pi+,2142.98
2pi+,2141.88
3pi+,2140.46
pi+,629.164
2pi+,546.426
pi-,622.39
2mu-,640.938
3mu-,639.832
pi+,426.229
3mu+,48.2382
pi+,1369.74
2pi+,1368.25
3pi+,1367.13
pi+,404.386
2pi+,403.23
3pi+,361.318
pi-,546.778
2pi-,486.661
pi-,481.989
2pi-,480.881
3pi-,479.61
pi+,1211.11
3mu+,454.402
mu+,497.955
2mu+,496.815
3mu+,495.63
mu-,641.599
3mu-,413.746
pi-,667.665
2pi-,666.139
3pi-,664.364
mu+,185.916
2mu+,157.561
2pi+,273.905
3mu-,161.789
pi-,587.83
2pi-,510.151
pi+,751.458
pi-,1811.1
pi+,192.23
mu+,326.351
2mu+,290.518
3mu+,217.653
mu+,143.034
pi-,264.871
pi+,644.083
3pi+,480.996
mu-,18.6113
pi-,1133.05
pi+,490.53
2pi+,489.357
3pi+,488.262
pi-,325.98
pi+,803.569
2pi+,802.272
mu-,103.248
2mu-,101.976
3mu-,100.469
pi-,1729.88
2pi-,1728.68
3pi-,1727.38
3mu+,140.538
pi-,2068.05
pi-,2110.43
pi+,621.029
2pi+,499.452
2pi+,75.0853
mu-,588.09
2mu-,586.522
3mu-,498.365
mu-,37.3485
2mu-,35.0992
3mu-,32.1851
2pi-,1192.43
pi+,1552.12
mu+,196.46
2mu+,44.1094
3mu+,41.6411
pi+,152.66
2pi+,140.558
3mu+,6.45964
pi-,159.078
pi+,479.031
2mu+,36.187
3mu+,33.9594
pi-,275.157
2pi-,273.725
3pi-,205.602
mu+,196.942
2mu+,178.36
3mu+,135.416
3pi+,93.7024
pi+,176.75
2pi+,175.532
3mu+,188.842
pi+,445.211
pi+,405.23
2pi+,404.106
3pi+,359.856
pi+,61.7581
pi+,425.852
pi+,1405.94
2pi+,1403.45
3pi+,1369.12
mu-,39.1078
mu+,140.442
2mu+,99.8409
pi-,435.763
2pi-,434.433
3mu-,372.749
pi+,305.243
2pi+,248.062
pi+,426.494
pi+,1449.64
2pi-,2159.22
pi+,538.798
mu-,269.106
2mu-,187.486
pi-,607.276
2pi-,568.77
3pi-,468.652
2pi-,22.1779
pi+,343.089
2pi+,341.777
3mu+,312.655
pi-,393.904
3pi-,1545.59
pi-,1339.25
mu-,46.3281
2mu-,43.7759
3mu-,41.2704
2pi-,534.4
pi+,325.732
pi-,90.7236
2mu-,45.9408
3mu-,43.7851
mu-,53.8599
mu+,436.078
2mu+,434.961
3mu+,433.829
mu-,89.4002
pi+,1796.88
2pi-,104.344
pi-,130.198
2pi-,128.784
3mu-,65.9489
2mu+,1183.93
mu-,82.931
2mu-,81.3495
3mu-,62.5516
pi-,502.891
2pi-,469.136
3pi-,382.304
pi+,286.128
2pi+,285.007
3pi+,283.765
pi+,242.582
2mu+,171.766
3mu+,84.2516
pi-,457.932
2mu-,252.28
3mu-,251.076
pi-,452.859
2pi-,451.464
mu+,505.646
2mu+,471.443
3mu+,411.848
pi+,414.341
2pi+,412.392
3pi+,411.217
pi+,735.277
2pi+,734.154
pi+,914.554
2pi+,855.837
3pi-,152.153
pi+,166.031
2mu+,76.9075
pi+,894.67
2mu+,420.578
pi+,55.0914
pi-,357.417
2pi-,355.721
3mu-,367.844
pi-,675.662
2mu-,529.271
3mu-,527.353
mu+,24.7629
2mu+,21.8619
3mu+,18.2211
pi+,1797.41
3mu+,1141.57
pi+,87.0948
pi+,2180.52
pi+,805.879
mu-,169.767
pi+,486.972
2pi+,485.707
3pi+,397.189
pi-,242.324
pi-,427.092
2pi-,425.757
3pi-,364.963
pi+,349.888
2pi+,348.268
3mu+,177.907
pi-,1242.17
2pi-,1181.09
mu+,203.015
pi+,2021.63
pi-,212.553
2pi-,140.595
3pi-,139.297
mu-,114.767
2mu-,101.482
3mu-,100.202
pi-,171.118
2mu-,132.807
3mu-,131.277
pi+,233.648
mu-,215.424
3pi-,1326.35
3mu+,1069.65
pi+,736.319
pi-,923.378
pi-,726.977
2pi-,725.748
pi+,1774.03
2pi+,1667.88
3mu+,237.372
pi+,475.042
2mu+,271.332
3mu+,194.055
pi+,3868.2
mu+,55.4139
2mu+,53.6532
pi+,98.8826
2mu+,77.9569
pi+,898.013
pi-,519.49
2pi-,518.078
3pi-,487.6
pi-,544.421
pi+,293.01
2pi+,281.998
3mu+,191.668
mu+,138.983
pi-,629.291
3pi-,394.329
pi-,401.058
pi-,204.419
2pi-,202.225
3pi-,574.295
2mu+,124.13
pi-,89.0158
2mu-,72.5595
pi+,235.648
pi+,2968.65
2pi+,2967.37
3pi+,2965.76
pi-,1297.52
pi-,539.159
2pi-,537.984
3pi-,509.264
pi+,241.629
2mu+,151.382
3mu+,129.388
pi-,1290.27
mu+,273.042
2mu+,22.0413
pi+,214.389
pi-,416.36
2pi-,414.913
3pi-,413.707
pi+,1097.02
mu-,39.5214
2mu-,37.3878
3mu-,34.868
pi+,340.595
mu-,343.798
3mu-,155.113
pi+,297.182
2mu+,130.451
pi-,967.368
2pi-,966.124
pi-,1320.25
pi+,517.803
pi+,504.084
2pi+,341.295
pi-,458.62
mu-,155.403
2mu-,153.782
3mu-,152.66
mu+,61.8438
2mu+,59.9968
pi+,801.366
2pi+,798.812
3pi+,721.205
mu+,804.292
2mu+,802.973
3mu+,724.906
mu-,244.17
pi+,576.29
pi+,172.938
2mu+,162.136
3mu+,64.6302
pi+,685.02
2mu+,704.091
3mu+,702.661
mu+,501.952
2mu+,500.826
3mu+,450.199
pi-,456.223
mu+,200.431
2mu+,159.855
pi+,566.517
pi-,1003.81
2pi-,1002.41
3pi-,949.568
pi-,138.032
2pi-,136.737
pi+,523.832
2pi+,521.564
3pi+,443.481
2mu-,398.082
3mu-,346.675
pi-,923.187
2pi-,921.877
3pi-,843.947
pi-,285.656
2pi-,235.247
pi-,682.835
pi-,317.133
3pi-,507.927
mu-,199.273
pi-,256.693
pi-,330.105
mu+,1049.75
2mu+,982.056
pi+,706.548
pi+,580.821
2pi+,388.598
pi+,531.598
pi-,2647.26
pi+,146.574
2pi+,144.788
3pi+,97.6012
mu+,99.1112
pi-,590.077
2pi-,530.817
3pi-,438.378
pi-,583.49
2mu-,372.451
3mu-,332.471
mu+,293.688
2mu+,201.403
3mu+,167.451
pi-,485.661
pi-,195.929
2pi-,142.429
3pi-,141.132
mu+,261.051
2mu+,133.983
3mu+,132.012
pi-,79.7962
2mu-,71.3461
3mu-,69.4403
mu-,114.505
2mu-,111.467
3mu-,110.123
pi+,183.016
2pi+,181.741
3pi+,180.503
3pi+,211.652
3pi-,1269.86
2pi-,1255.99
3pi-,1163.52
pi-,258.841
2pi-,257.658
3pi-,256.57
pi-,961.936
pi+,1285.31
pi-,633.798
2pi-,589.777
mu+,306.803
2mu+,303.519
3mu+,277.919
pi+,388.605
pi-,561.585
2mu-,466.641
3mu-,396.701
pi-,917.655
2pi-,855.709
pi-,1641.19
mu-,412.817
2mu-,409.71
3mu-,407.87
pi+,2392.47
3pi-,792.734
pi+,1290.6
pi-,804.008
2pi-,802.721
3pi-,801.385
pi+,677.996
2pi+,174.587
pi-,711.08
2pi-,709.964
3mu-,591.352
mu+,75.8553
2mu+,74.4876
pi+,183.335
2pi+,182.05
3mu+,199.653
pi+,728.312
mu+,206.593
2mu+,205.333
3mu+,160.211
pi+,643.632
pi-,536.922
2pi-,535.673
3pi-,468.475
mu+,217.64
2mu+,216.377
3mu+,194.323
mu+,402.082
2mu+,270.936
3mu+,197.183
pi-,732.379
2pi-,731.321
3pi-,700.939
pi-,773.451
2pi-,772.27
3pi-,704.651
pi-,515.24
2mu-,509.05
3mu-,464.61
mu-,163.461
2mu-,141.314
3mu-,69.4907
pi-,1199.95
2mu-,972.545
3mu-,903.187
pi-,395.474
pi+,270.368
2pi-,481.141
pi-,256.018
2mu-,251.541
3mu-,154.098
pi-,87.9903
pi-,248.932
2mu-,240.946
3mu-,239.597
pi+,392.967
pi-,1080.23
2pi-,1078.17
3pi-,1023.11
pi+,288.56
2pi+,239.687
3pi+,136.719
mu-,481.785
2mu-,480.629
3mu-,418.28
pi-,803.606
pi+,1080.14
pi-,635.442
2mu-,448.147
3mu-,408.531
mu-,124.123
pi+,1208.48
2pi+,1207.36
3mu+,911.212
pi+,791.624
pi-,110.48
3mu-,359.62
mu+,95.9954
pi+,2212.27
pi-,381.349
pi-,264.202
mu-,668.283
2mu-,656.811
3mu-,515.783
pi+,159.789
3mu+,7.39514
pi+,211.508
pi-,1104.86
mu-,158.27
pi+,169.622
2pi+,168.284
3mu+,103.353
pi+,339.577
2pi+,338.227
pi-,1816.77
pi-,217.975
mu-,429.629
2mu-,428.206
3mu-,380.972
pi+,205.45
2pi+,191.308
mu-,204.373
2mu-,95.5635
pi-,539.161
2pi-,518.808
3pi-,437.275
mu+,172.476
2mu+,171.271
3mu+,170.016
pi-,318.568
2pi-,278.43
3pi-,255.486
pi-,2609.85
pi+,730.571
2mu+,428.363
3mu+,402.382
pi+,626.866
2pi+,602.759
3mu+,487.95
pi-,411.385
2pi-,409.993
pi+,2070.88
pi-,231.026
2pi-,216.161
mu-,37.7708
2mu-,35.496
3mu-,32.2395
pi+,354.534
2pi+,353.161
3pi+,351.699
pi+,505.56
2pi+,331.506
pi-,238.825
mu-,681.653
2mu-,679.714
3mu-,612.956
pi+,412.577
3mu+,492.425
mu+,73.1338
2mu+,71.5702
3mu+,70.0112
pi-,322.444
2mu-,276.973
3mu-,186.894
mu+,654.36
2mu+,641.617
3mu+,537.957
pi-,159.68
2pi-,158.324
3pi-,129.74
pi+,113.346
2pi+,97.8161
3mu+,39.2983
pi+,914.289
3mu+,332.831
2mu-,1035.87
pi-,123.745
pi-,781.689
2pi-,735.85
pi-,85.6656
2mu-,94.3786
2pi+,452.054
pi+,1923.34
pi+,273.181
pi+,601.533
3mu+,126.497
2pi-,276.299
3pi-,186.832
mu+,317.954
2mu+,316.92
3mu+,315.535
pi-,130.114
2mu-,141.383
3mu-,72.803
mu-,108.142
2mu-,106.777
3mu-,104.862
pi-,134.47
2pi-,25.6571
3mu-,31.7472
mu+,161.162
2pi-,398.446
pi+,478.259
2mu+,482.385
3mu+,420.309
pi-,1719.4
2pi-,1717.41
3pi-,1716.09
pi+,871.626
pi-,682.472
pi+,2197.97
mu+,730.558
3mu+,470.41
mu+,317.749
2mu+,316.406
3mu+,315.068
pi-,350.831
pi-,50.7528
pi+,425.977
pi-,1817.35
pi-,527.044
pi+,743.28
2mu+,506.85
3mu+,445.851
pi+,981.033
pi-,66.2332
2mu-,23.161
3mu-,19.6004
pi-,57.7483
pi+,696.151
2pi+,695.011
pi-,698.067
2mu-,444.287
3mu-,401.754
pi-,493.775
pi+,326.861
2mu+,158.307
3mu+,95.6768
3pi-,380.003
pi+,1565.55
pi+,425.24
2pi+,424.053
pi+,496.039
2pi+,483.272
pi-,490.255
2pi-,459.949
3mu-,317.812
pi-,724.696
mu-,380.955
3mu-,107.552
pi+,542.935
3pi+,28.0403
3pi-,252.757
pi+,137.935
pi-,1200.51
mu+,515.185
2mu+,514.103
3mu+,450.551
