x,y,z,bx,by,bz,particle,energy,volume
109.907469,13.955854,1230.000000,0.402144,0.051064,20.469558,pi-,445.246692,Solenoid_1_FieldVolume
-407.543555,-569.129380,4731.820268,0.000000,0.000000,7.872907,pi-,442.951944,Solenoid_1_FieldVolume
-69.377480,-283.407926,1230.000000,-0.253848,-1.036971,20.469558,mu-,124.827662,Solenoid_1_FieldVolume
-226.103563,-395.553662,5110.500000,-0.318191,-0.556656,7.872907,mu-,122.325138,Solenoid_1_FieldVolume
-220.733960,-391.070168,9360.000000,-0.124254,-0.220138,3.149163,mu-,119.640672,Solenoid_1_FieldVolume
-166.449614,-240.892839,13240.000000,-0.093697,-0.135602,3.149163,mu-,116.667387,Solenoid_1_FieldVolume
-154.374713,-239.970487,17358.241094,0.000000,0.000000,3.149163,mu-,112.691015,Solenoid_1_FieldVolume
-130.724028,-0.872945,2930.000000,-0.257368,-0.001719,11.022070,mu+,361.155290,Solenoid_1_FieldVolume
-224.266973,-14.749825,6810.000000,-0.189229,-0.012445,4.723744,mu+,360.222396,Solenoid_1_FieldVolume
-228.111458,-185.229054,10645.500000,-0.128315,-0.104193,3.149163,mu+,359.385768,Solenoid_1_FieldVolume
-135.143833,77.348329,380.000000,-0.494482,0.283012,20.469558,pi-,1261.478507,Solenoid_1_FieldVolume
-206.651258,120.266159,4215.500000,-0.290609,0.169128,7.872907,pi-,1260.527243,Solenoid_1_FieldVolume
90.620883,158.570473,8510.000000,0.051012,0.089261,3.149163,pi-,1259.678165,Solenoid_1_FieldVolume
-629.565928,-122.856905,12390.000000,-0.354391,-0.069158,3.149163,pi-,1258.830050,Solenoid_1_FieldVolume
46.451569,-60.356832,16640.000000,0.026148,-0.033976,3.149163,pi-,1258.058981,Solenoid_1_FieldVolume
76.522137,-46.891717,1230.000000,0.279989,-0.171574,20.469558,mu-,445.670977,Solenoid_1_FieldVolume
-71.824266,-39.826960,5110.500000,-0.101077,-0.056048,7.872907,mu-,444.944426,Solenoid_1_FieldVolume
-156.462747,-1.886412,9360.000000,-0.088075,-0.001062,3.149163,mu-,444.183656,Solenoid_1_FieldVolume
-46.009242,20.192406,13240.000000,-0.025899,0.011367,3.149163,mu-,443.503404,Solenoid_1_FieldVolume
13.632047,248.395189,17490.000000,0.007674,0.139825,3.149163,mu-,442.302728,Solenoid_1_FieldVolume
31.653016,58.180487,1230.000000,0.115816,0.212879,20.469558,pi-,2787.408983,Solenoid_1_FieldVolume
265.835602,200.588819,5110.500000,0.374106,0.282285,7.872907,pi-,2786.591249,Solenoid_1_FieldVolume
-255.523506,324.261656,9360.000000,-0.143837,0.182531,3.149163,pi-,2785.791743,Solenoid_1_FieldVolume
-477.270550,-172.933400,13240.000000,-0.268662,-0.097346,3.149163,pi-,2785.027356,Solenoid_1_FieldVolume
-34.812792,-536.061331,17490.000000,-0.019597,-0.301756,3.149163,pi-,2783.930179,Solenoid_1_FieldVolume
107.273920,-74.276083,1230.000000,0.392508,-0.271771,20.469558,pi-,323.718102,Solenoid_1_FieldVolume
121.900868,23.451214,5110.500000,0.171549,0.033002,7.872907,pi-,322.819985,Solenoid_1_FieldVolume
142.200080,70.107062,9360.000000,0.080046,0.039464,3.149163,pi-,321.986881,Solenoid_1_FieldVolume
253.472461,-66.566229,2080.000000,0.713415,-0.187355,15.745814,pi-,868.423965,Solenoid_1_FieldVolume
294.683311,475.114889,5110.500000,0.414703,0.668621,7.872907,pi-,863.022251,Solenoid_1_FieldVolume
-15.223349,645.230138,9360.000000,-0.008569,0.363208,3.149163,pi-,862.215439,Solenoid_1_FieldVolume
38.459562,656.675040,14090.000000,0.021649,0.369651,3.149163,pi-,816.432156,Solenoid_1_FieldVolume
504.464499,159.042254,17490.000000,0.283970,0.089527,3.149163,mu-,803.201867,Solenoid_1_FieldVolume
224.009067,107.321623,380.000000,0.819634,0.392683,20.469558,pi+,656.037076,Solenoid_1_FieldVolume
175.758762,-9.278251,3780.000000,0.296811,-0.015669,9.447488,mu+,404.464653,Solenoid_1_FieldVolume
644.373750,-127.835678,7660.000000,0.543701,-0.107863,4.723744,mu+,403.630438,Solenoid_1_FieldVolume
28.083688,290.163349,11540.500000,0.015809,0.163337,3.149163,mu+,402.653195,Solenoid_1_FieldVolume
3.467575,171.065224,15790.000000,0.001952,0.096295,3.149163,mu+,401.912578,Solenoid_1_FieldVolume
589.998528,-126.743381,-470.000000,2.158765,-0.463746,20.469558,pi+,246.522046,Solenoid_1_FieldVolume
646.320598,-57.446431,3780.000000,1.091466,-0.097012,9.447488,pi+,244.838045,Solenoid_1_FieldVolume
163.880721,-269.274599,7660.000000,0.138277,-0.227205,4.723744,pi+,243.464211,Solenoid_1_FieldVolume
-295.985382,-201.215012,11540.500000,-0.166614,-0.113267,3.149163,mu+,193.049878,Solenoid_1_FieldVolume
-213.283471,-444.020514,15790.000000,-0.120060,-0.249945,3.149163,mu+,191.788403,Solenoid_1_FieldVolume
-225.683666,72.374431,380.000000,-0.825762,0.264813,20.469558,pi-,513.129509,Solenoid_1_FieldVolume
-339.642036,-39.237215,4215.500000,-0.477631,-0.055178,7.872907,pi-,511.597084,Solenoid_1_FieldVolume
-281.149577,-404.595907,8510.000000,-0.158263,-0.227752,3.149163,pi-,510.454836,Solenoid_1_FieldVolume
30.743256,229.532603,-470.000000,0.112488,0.839845,20.469558,mu+,118.287766,Solenoid_1_FieldVolume
47.218336,245.227157,3680.821311,-0.000000,-0.000000,9.447488,mu+,113.946837,Solenoid_1_FieldVolume
54.801582,-1.679196,5767.123858,-0.000000,0.000000,4.723744,mu+,110.035757,Solenoid_1_FieldVolume
70.863199,-2.596241,6509.527105,-0.000000,0.000000,4.723744,mu+,107.956496,Solenoid_1_FieldVolume
64.444376,-6.845677,6755.127300,-0.000000,0.000000,4.723744,mu+,106.902946,Solenoid_1_FieldVolume
70.747157,-11.052594,6844.425803,-0.000000,0.000000,4.723744,mu+,106.170653,Solenoid_1_FieldVolume
65.704897,-7.785756,6861.272587,-0.000000,0.000000,4.723744,mu+,105.916478,Solenoid_1_FieldVolume
68.742580,-5.720536,6865.499002,-0.000000,0.000000,4.723744,mu+,105.772630,Solenoid_1_FieldVolume
69.864561,-6.527744,6866.518220,-0.000000,0.000000,4.723744,mu+,105.682193,Solenoid_1_FieldVolume
78.415878,137.392745,2930.000000,0.154384,0.270497,11.022070,pi-,833.558937,Solenoid_1_FieldVolume
-127.571762,107.443460,6810.000000,-0.107641,0.090657,4.723744,pi-,832.824627,Solenoid_1_FieldVolume
-148.937071,536.906387,10645.500000,-0.083779,0.302016,3.149163,pi-,832.060424,Solenoid_1_FieldVolume
194.866132,344.526500,14940.000000,0.109693,0.193938,3.149163,pi-,830.590330,Solenoid_1_FieldVolume
5.196395,16.462016,380.000000,0.019013,0.060233,20.469558,pi+,1661.536820,Solenoid_1_FieldVolume
-51.020022,-51.204311,4215.500000,-0.071748,-0.072007,7.872907,pi+,1660.707339,Solenoid_1_FieldVolume
77.790881,120.539401,8510.000000,0.043789,0.067853,3.149163,pi+,1659.904560,Solenoid_1_FieldVolume
58.920799,-188.940805,12390.000000,0.033167,-0.106357,3.149163,pi+,1659.137408,Solenoid_1_FieldVolume
-197.107594,-15.799241,16640.000000,-0.110954,-0.008894,3.149163,pi+,1656.161058,Solenoid_1_FieldVolume
146.669543,-171.847231,2080.000000,0.412811,-0.483675,15.745814,pi-,842.400713,Solenoid_1_FieldVolume
-72.679645,57.392222,-470.000000,-0.265930,0.209994,20.469558,pi-,1337.834839,Solenoid_1_FieldVolume
60.415903,-15.489634,3780.000000,0.102027,-0.026158,9.447488,pi-,1336.985239,Solenoid_1_FieldVolume
-292.521317,53.753151,7660.000000,-0.246820,0.045355,4.723744,pi-,1336.241981,Solenoid_1_FieldVolume
345.994647,82.707600,11540.500000,0.194765,0.046557,3.149163,pi-,1335.175233,Solenoid_1_FieldVolume
-72.314450,285.916913,15790.000000,-0.040707,0.160946,3.149163,pi-,1334.438282,Solenoid_1_FieldVolume
197.279180,-117.939751,1230.000000,0.721831,-0.431534,20.469558,mu+,396.881747,Solenoid_1_FieldVolume
-262.363450,-198.569329,2930.000000,-0.516538,-0.390941,11.022070,pi-,362.682224,Solenoid_1_FieldVolume
-22.721173,4.932553,-470.000000,-0.083135,0.018048,20.469558,pi-,873.985724,Solenoid_1_FieldVolume
-96.828706,-31.747872,3780.000000,-0.163518,-0.053614,9.447488,pi-,872.992254,Solenoid_1_FieldVolume
132.078660,285.829953,7660.000000,0.111444,0.241174,4.723744,mu-,608.269258,Solenoid_1_FieldVolume
277.313301,381.197951,11540.500000,0.156103,0.214581,3.149163,mu-,607.288360,Solenoid_1_FieldVolume
115.290361,499.059242,15790.000000,0.064898,0.280927,3.149163,mu-,606.586083,Solenoid_1_FieldVolume
-34.915905,19.037523,380.000000,-0.127755,0.069657,20.469558,pi+,1758.160489,Solenoid_1_FieldVolume
-100.745368,-159.952381,4215.500000,-0.141676,-0.224937,7.872907,pi+,1757.282986,Solenoid_1_FieldVolume
-26.015466,329.731774,8510.000000,-0.014644,0.185610,3.149163,pi+,1756.598376,Solenoid_1_FieldVolume
395.138910,-90.984165,11540.500000,0.222429,-0.051216,3.149163,pi+,1755.737671,Solenoid_1_FieldVolume
-151.748151,-586.244895,15790.000000,-0.085421,-0.330005,3.149163,pi+,1754.973882,Solenoid_1_FieldVolume
126.157397,-16.719847,380.000000,0.461602,-0.061177,20.469558,pi+,187.237876,Solenoid_1_FieldVolume
15.368386,-21.909495,3780.000000,0.025953,-0.036999,9.447488,mu+,125.639971,Solenoid_1_FieldVolume
-65.123639,24.792300,-470.000000,-0.238283,0.090713,20.469558,pi+,643.907391,Solenoid_1_FieldVolume
95.964382,-48.692569,3780.000000,0.162059,-0.082229,9.447488,pi+,642.987116,Solenoid_1_FieldVolume
-86.728129,235.489988,6810.000000,-0.073178,0.198699,4.723744,mu+,454.797749,Solenoid_1_FieldVolume
-136.925374,-13.698228,10645.500000,-0.077022,-0.007705,3.149163,mu+,453.990670,Solenoid_1_FieldVolume
-391.788576,379.822368,14940.000000,-0.220543,0.213807,3.149163,mu+,453.030359,Solenoid_1_FieldVolume
-46.158451,6.041669,-470.000000,-0.168891,0.022106,20.469558,pi-,240.722746,Solenoid_1_FieldVolume
-159.746892,-44.707644,3780.000000,-0.269771,-0.075500,9.447488,pi-,239.037774,Solenoid_1_FieldVolume
-122.367151,482.697935,7660.000000,-0.103249,0.407284,4.723744,mu-,174.391967,Solenoid_1_FieldVolume
-45.455866,44.270051,-470.000000,-0.166320,0.161981,20.469558,pi-,995.112036,Solenoid_1_FieldVolume
-115.834126,48.244152,3780.000000,-0.195614,0.081472,9.447488,pi-,994.478287,Solenoid_1_FieldVolume
-69.983739,116.994429,7660.000000,-0.059050,0.098716,4.723744,pi-,993.602475,Solenoid_1_FieldVolume
321.174127,-158.959141,11540.500000,0.180793,-0.089480,3.149163,pi-,992.756134,Solenoid_1_FieldVolume
-51.660590,-52.922081,15790.000000,-0.029080,-0.029791,3.149163,pi-,992.090148,Solenoid_1_FieldVolume
19.044752,0.145092,2080.000000,0.053603,0.000408,15.745814,pi+,1213.856217,Solenoid_1_FieldVolume
56.095441,29.254276,5960.000000,0.047331,0.024684,4.723744,pi+,1213.101182,Solenoid_1_FieldVolume
-34.965319,-3.488483,10210.000000,-0.019682,-0.001964,3.149163,pi+,1212.380453,Solenoid_1_FieldVolume
70.074214,74.210886,14090.000000,0.039446,0.041774,3.149163,pi+,1211.806313,Solenoid_1_FieldVolume
-40.547120,-9.692628,1230.000000,-0.148359,-0.035465,20.469558,mu+,2392.968536,Solenoid_1_FieldVolume
39.264517,51.696555,5110.500000,0.055256,0.072752,7.872907,mu+,2392.115589,Solenoid_1_FieldVolume
-48.523382,-179.027830,9360.000000,-0.027314,-0.100777,3.149163,mu+,2391.013010,Solenoid_1_FieldVolume
-290.970557,-78.137743,13240.000000,-0.163791,-0.043985,3.149163,mu+,2390.099423,Solenoid_1_FieldVolume
-201.992766,181.840547,17490.000000,-0.113704,0.102360,3.149163,mu+,2389.092823,Solenoid_1_FieldVolume
97.111270,40.202216,-470.000000,0.355324,0.147097,20.469558,pi-,377.946997,Solenoid_1_FieldVolume
52.457405,43.811343,3780.000000,0.088587,0.073986,9.447488,pi-,375.767952,Solenoid_1_FieldVolume
151.891628,193.193854,6810.000000,0.128161,0.163011,4.723744,mu-,348.740963,Solenoid_1_FieldVolume
271.918870,120.232057,10210.000000,0.153067,0.067680,3.149163,mu-,345.191623,Solenoid_1_FieldVolume
60.465739,119.006783,-470.000000,0.221240,0.435438,20.469558,pi+,373.326565,Solenoid_1_FieldVolume
84.435225,52.612988,-470.000000,0.308943,0.192507,20.469558,pi-,450.420535,Solenoid_1_FieldVolume
-10.419620,-33.161142,3780.000000,-0.017596,-0.056000,9.447488,pi-,449.624851,Solenoid_1_FieldVolume
-41.823136,472.593647,7660.000000,-0.035289,0.398759,4.723744,mu-,393.240034,Solenoid_1_FieldVolume
609.713296,343.874536,11152.054437,-0.000000,-0.000000,3.149163,mu-,392.373458,Solenoid_1_FieldVolume
-47.209372,-0.238611,380.000000,-0.172736,-0.000873,20.469558,pi+,349.262866,Solenoid_1_FieldVolume
-35.457767,0.802966,4215.500000,-0.049863,0.001129,7.872907,pi+,347.291803,Solenoid_1_FieldVolume
-54.191057,-2.878514,8510.000000,-0.030505,-0.001620,3.149163,pi+,346.543053,Solenoid_1_FieldVolume
-9.792071,-29.632678,12390.000000,-0.005512,-0.016681,3.149163,pi+,345.835739,Solenoid_1_FieldVolume
-5.255290,-27.105990,16640.000000,-0.002958,-0.015258,3.149163,pi+,344.939069,Solenoid_1_FieldVolume
-38.823988,0.492763,1230.000000,-0.142054,0.001803,20.469558,pi-,388.148605,Solenoid_1_FieldVolume
212.207647,-174.760747,5110.500000,0.298636,-0.245938,7.872907,pi-,387.070813,Solenoid_1_FieldVolume
293.572236,-241.445968,9360.000000,0.165256,-0.135913,3.149163,pi-,385.907646,Solenoid_1_FieldVolume
328.372416,-307.247378,2930.000000,0.646496,-0.604905,11.022070,pi+,2505.817824,Solenoid_1_FieldVolume
-523.497140,358.030759,6810.000000,-0.441709,0.302094,4.723744,pi+,2504.974734,Solenoid_1_FieldVolume
-3.777445,48.699853,-470.000000,-0.013821,0.178190,20.469558,pi-,560.137112,Solenoid_1_FieldVolume
-9.170397,117.443446,3780.000000,-0.015486,0.198331,9.447488,pi-,559.350046,Solenoid_1_FieldVolume
2.493342,-308.630719,6810.000000,0.002104,-0.260412,4.723744,mu-,510.317779,Solenoid_1_FieldVolume
159.140862,-16.569820,10645.500000,0.089518,-0.009321,3.149163,mu-,509.497991,Solenoid_1_FieldVolume
-431.002911,87.929064,14940.000000,-0.242617,0.049496,3.149163,mu-,508.082895,Solenoid_1_FieldVolume
331.438899,14.950113,2080.000000,0.932856,0.042078,15.745814,mu-,171.298961,Solenoid_1_FieldVolume
30.875628,-217.361931,-470.000000,0.112972,-0.795313,20.469558,pi+,476.094219,Solenoid_1_FieldVolume
32.064158,-210.900997,3780.000000,0.054148,-0.356157,9.447488,pi+,475.197375,Solenoid_1_FieldVolume
-201.211103,-363.561722,7660.000000,-0.169775,-0.306761,4.723744,pi+,473.787126,Solenoid_1_FieldVolume
-550.352756,-86.939100,10645.500000,-0.309580,-0.048904,3.149163,mu+,336.211933,Solenoid_1_FieldVolume
-389.617922,103.225860,14940.000000,-0.219321,0.058107,3.149163,mu+,335.223693,Solenoid_1_FieldVolume
-502.990319,23.062607,2930.000000,-0.990282,0.045405,11.022070,pi-,1001.909530,Solenoid_1_FieldVolume
-24.676425,-61.867598,2930.000000,-0.048583,-0.121804,11.022070,pi+,571.571332,Solenoid_1_FieldVolume
-30.840911,-157.463094,6810.000000,-0.026023,-0.132862,4.723744,pi+,570.064138,Solenoid_1_FieldVolume
-73.041488,-229.422193,10645.500000,-0.041087,-0.129053,3.149163,pi+,569.110723,Solenoid_1_FieldVolume
-221.802920,-205.776747,14940.000000,-0.124856,-0.115834,3.149163,pi+,568.166394,Solenoid_1_FieldVolume
-41.780112,100.199373,380.000000,-0.152871,0.366623,20.469558,pi+,687.076855,Solenoid_1_FieldVolume
-148.272697,120.912836,4215.500000,-0.208513,0.170037,7.872907,pi+,684.856474,Solenoid_1_FieldVolume
172.014160,208.618849,8510.000000,0.096829,0.117434,3.149163,pi+,683.966094,Solenoid_1_FieldVolume
-189.021760,392.046366,12390.000000,-0.106403,0.220688,3.149163,pi+,683.116822,Solenoid_1_FieldVolume
-215.814717,374.818442,16640.000000,-0.121485,0.210990,3.149163,pi+,682.209372,Solenoid_1_FieldVolume
-116.394926,-32.617536,1230.000000,-0.425881,-0.119345,20.469558,pi+,220.007358,Solenoid_1_FieldVolume
-138.232453,-72.858317,4215.500000,-0.194393,-0.102459,7.872907,mu+,180.093566,Solenoid_1_FieldVolume
-27.597195,75.426929,2930.000000,-0.054333,0.148500,11.022070,pi+,539.441073,Solenoid_1_FieldVolume
-158.416929,94.411473,6810.000000,-0.133667,0.079661,4.723744,pi+,538.600322,Solenoid_1_FieldVolume
-183.459354,196.054842,10645.500000,-0.103198,0.110283,3.149163,pi+,537.751286,Solenoid_1_FieldVolume
-27.610075,307.935881,14940.000000,-0.015542,0.173341,3.149163,pi+,537.039546,Solenoid_1_FieldVolume
136.158701,-97.893016,380.000000,0.498196,-0.358184,20.469558,pi+,452.308959,Solenoid_1_FieldVolume
20.606267,-203.160054,4215.500000,0.028978,-0.285699,7.872907,pi+,451.500012,Solenoid_1_FieldVolume
-323.589788,116.488656,8510.000000,-0.182153,0.065573,3.149163,pi+,450.605705,Solenoid_1_FieldVolume
111.162204,280.704849,11540.500000,0.062575,0.158012,3.149163,mu+,281.780191,Solenoid_1_FieldVolume
-42.913839,143.790144,15790.000000,-0.024157,0.080941,3.149163,mu+,280.973134,Solenoid_1_FieldVolume
219.719537,-157.386848,-470.000000,0.803939,-0.575868,20.469558,pi+,984.123279,Solenoid_1_FieldVolume
127.484259,-425.552405,3780.000000,0.215288,-0.718647,9.447488,pi+,983.027844,Solenoid_1_FieldVolume
-461.569460,-172.512080,7660.000000,-0.389457,-0.145560,4.723744,pi+,981.744409,Solenoid_1_FieldVolume
-72.672052,-97.034738,1649.255413,0.000000,0.000000,15.745814,pi-,226.937485,Solenoid_1_FieldVolume
117.450629,-79.636771,5110.500000,0.165286,-0.112071,7.872907,mu-,153.550545,Solenoid_1_FieldVolume
180.073483,-80.071421,9360.000000,0.101366,-0.045073,3.149163,mu-,152.388080,Solenoid_1_FieldVolume
320.394233,12.562953,13240.000000,0.180354,0.007072,3.149163,mu-,150.958157,Solenoid_1_FieldVolume
288.733220,71.592648,17490.000000,0.162532,0.040300,3.149163,mu-,149.465843,Solenoid_1_FieldVolume
-31.744238,94.455004,380.000000,-0.116150,0.345605,20.469558,pi-,742.609338,Solenoid_1_FieldVolume
-67.805208,1.648623,4215.500000,-0.095353,0.002318,7.872907,pi-,741.937340,Solenoid_1_FieldVolume
118.282043,-85.269737,8510.000000,0.066582,-0.047999,3.149163,pi-,741.083814,Solenoid_1_FieldVolume
-200.765830,48.214314,12390.000000,-0.113014,0.027140,3.149163,pi-,740.430650,Solenoid_1_FieldVolume
-162.849801,162.064068,16640.000000,-0.091670,0.091228,3.149163,pi-,739.748659,Solenoid_1_FieldVolume
-53.782633,328.424453,2930.000000,-0.105887,0.646598,11.022070,pi+,1322.352961,Solenoid_1_FieldVolume
-541.831585,208.084076,6810.000000,-0.457179,0.175574,4.723744,pi+,1321.221817,Solenoid_1_FieldVolume
634.469068,295.717774,9324.166659,-0.000000,-0.000000,3.149163,pi+,209.124446,Solenoid_1_FieldVolume
-26.675514,180.652461,2930.000000,-0.052518,0.355667,11.022070,pi+,817.673484,Solenoid_1_FieldVolume
29.247325,82.177323,6810.000000,0.024678,0.069338,4.723744,pi+,817.048162,Solenoid_1_FieldVolume
214.254757,263.145368,10645.500000,0.120521,0.148022,3.149163,pi+,816.304873,Solenoid_1_FieldVolume
-31.419335,300.264683,14940.000000,-0.017686,0.169023,3.149163,pi+,815.643005,Solenoid_1_FieldVolume
18.172977,-511.237769,-470.000000,0.066494,-1.870585,20.469558,pi+,713.495592,Solenoid_1_FieldVolume
236.682089,-67.732053,935.027721,-0.000000,0.000000,20.469558,pi+,166.196658,Solenoid_1_FieldVolume
237.983037,-61.665746,4215.500000,0.334670,-0.086719,7.872907,mu+,122.920850,Solenoid_1_FieldVolume
257.282150,224.991650,8510.000000,0.144827,0.126651,3.149163,mu+,120.142574,Solenoid_1_FieldVolume
-28.685177,90.449756,2930.000000,-0.056475,0.178076,11.022070,pi-,1188.354060,Solenoid_1_FieldVolume
209.831949,-71.102037,5960.000000,0.177049,-0.059994,4.723744,mu-,789.222475,Solenoid_1_FieldVolume
365.571928,7.573850,10210.000000,0.205785,0.004263,3.149163,mu-,788.396929,Solenoid_1_FieldVolume
-17.917224,-270.143690,14090.000000,-0.010086,-0.152067,3.149163,mu-,787.645289,Solenoid_1_FieldVolume
86.414052,7.577814,2080.000000,0.243218,0.021328,15.745814,pi+,732.046872,Solenoid_1_FieldVolume
428.029243,202.164035,5110.500000,0.602358,0.284502,7.872907,mu+,709.022889,Solenoid_1_FieldVolume
55.895754,-319.736419,9360.000000,0.031464,-0.179984,3.149163,mu+,708.017535,Solenoid_1_FieldVolume
-124.194682,-97.369128,380.000000,-0.454420,-0.356267,20.469558,pi-,525.151208,Solenoid_1_FieldVolume
-120.309301,-376.591783,4215.500000,-0.169188,-0.529593,7.872907,pi-,523.371409,Solenoid_1_FieldVolume
-56.349860,252.382236,2930.000000,-0.110941,0.496887,11.022070,pi-,215.532909,Solenoid_1_FieldVolume
-118.212129,-98.941458,1230.000000,-0.432530,-0.362020,20.469558,pi+,663.776007,Solenoid_1_FieldVolume
-355.580302,267.427695,5110.500000,-0.500402,0.376346,7.872907,pi+,662.759800,Solenoid_1_FieldVolume
109.588952,-315.810556,9360.000000,0.061689,-0.177774,3.149163,pi+,661.438378,Solenoid_1_FieldVolume
120.110628,200.900074,12390.000000,0.067612,0.113089,3.149163,mu+,471.050319,Solenoid_1_FieldVolume
-259.121672,507.736724,16640.000000,-0.145863,0.285812,3.149163,mu+,469.697198,Solenoid_1_FieldVolume
-77.522800,-74.234506,2080.000000,-0.218193,-0.208938,15.745814,mu-,162.801635,Solenoid_1_FieldVolume
72.260954,37.816405,2080.000000,0.203383,0.106437,15.745814,pi-,483.907411,Solenoid_1_FieldVolume
266.814801,361.080182,5960.000000,0.225129,0.304667,4.723744,pi-,482.826635,Solenoid_1_FieldVolume
102.869601,533.146605,10210.000000,0.057907,0.300115,3.149163,pi-,481.560364,Solenoid_1_FieldVolume
-560.155612,195.968005,13515.677540,0.000000,-0.000000,3.149163,pi-,480.310071,Solenoid_1_FieldVolume
-584.285160,147.956332,17490.000000,-0.328902,0.083287,3.149163,mu-,407.827339,Solenoid_1_FieldVolume
-54.788848,9.881834,2080.000000,-0.154207,0.027813,15.745814,pi+,399.205533,Solenoid_1_FieldVolume
698.630228,51.147375,5377.456866,-0.000000,-0.000000,4.723744,pi+,397.827953,Solenoid_1_FieldVolume
-158.896775,-73.079682,380.000000,-0.581393,-0.267394,20.469558,pi+,286.096469,Solenoid_1_FieldVolume
-71.550242,-165.956878,4215.500000,-0.100620,-0.233381,7.872907,pi+,283.188972,Solenoid_1_FieldVolume
-11.579814,-171.804923,380.000000,-0.042370,-0.628623,20.469558,pi-,783.873230,Solenoid_1_FieldVolume
-236.505485,-136.658448,4215.500000,-0.332592,-0.192180,7.872907,pi-,783.042819,Solenoid_1_FieldVolume
358.551229,-535.476305,8510.000000,0.201833,-0.301426,1.574581,pi-,782.143850,Solenoid_1_FieldVolume
-270.077553,-645.800368,11222.486022,0.000000,0.000000,3.149163,mu-,613.788127,Solenoid_1_FieldVolume
36.697844,0.391820,-470.000000,0.134275,0.001434,20.469558,pi-,225.642286,Solenoid_1_FieldVolume
68.954278,-14.821022,2930.000000,0.135756,-0.029179,11.022070,mu-,200.215594,Solenoid_1_FieldVolume
447.074562,-27.104732,6810.000000,0.377227,-0.022870,4.723744,mu-,198.756644,Solenoid_1_FieldVolume
561.764021,-100.528108,10645.500000,0.315998,-0.056548,3.149163,mu-,197.328298,Solenoid_1_FieldVolume
511.929225,477.418547,14154.818830,-0.000000,-0.000000,3.149163,mu-,195.918179,Solenoid_1_FieldVolume
68.426382,13.408806,-470.000000,0.250368,0.049062,20.469558,pi+,283.378648,Solenoid_1_FieldVolume
81.299685,16.444039,3651.672636,-0.000000,-0.000000,9.447488,pi+,282.131976,Solenoid_1_FieldVolume
214.639614,-381.431085,6810.000000,0.181106,-0.321839,4.723744,mu+,254.205280,Solenoid_1_FieldVolume
76.288732,-652.790992,10645.500000,0.042913,-0.367202,3.149163,mu+,253.159750,Solenoid_1_FieldVolume
-358.935445,-430.116639,14940.000000,-0.202049,-0.242118,3.149163,mu+,250.445231,Solenoid_1_FieldVolume
109.885779,174.806783,380.000000,0.402065,0.639606,20.469558,pi-,486.116923,Solenoid_1_FieldVolume
122.701412,74.954971,4215.500000,0.172552,0.105407,7.872907,pi-,485.302662,Solenoid_1_FieldVolume
528.133652,-43.325869,8510.000000,0.297293,-0.024389,3.149163,pi-,484.487829,Solenoid_1_FieldVolume
645.495562,-270.805242,11694.352184,-0.000000,0.000000,3.149163,pi-,483.596999,Solenoid_1_FieldVolume
-145.885976,155.380562,380.000000,-0.533787,0.568527,20.469558,pi+,677.333095,Solenoid_1_FieldVolume
-207.084744,56.813615,3780.000000,-0.349712,0.095943,9.447488,mu+,665.296035,Solenoid_1_FieldVolume
294.119716,396.871670,7660.000000,0.248168,0.334867,4.723744,mu+,664.507602,Solenoid_1_FieldVolume
60.345859,-55.997571,-470.000000,0.220801,-0.204891,20.469558,pi+,657.630487,Solenoid_1_FieldVolume
104.224112,-65.416168,3780.000000,0.176007,-0.110471,9.447488,pi+,656.914823,Solenoid_1_FieldVolume
-51.776921,-71.563047,6810.000000,-0.043688,-0.060383,4.723744,mu+,552.798921,Solenoid_1_FieldVolume
-109.115398,-70.279985,10645.500000,-0.061379,-0.039533,3.149163,mu+,550.599998,Solenoid_1_FieldVolume
-149.427512,31.785761,14940.000000,-0.084115,0.017893,3.149163,mu+,549.733912,Solenoid_1_FieldVolume
6.097781,-73.072581,2080.000000,0.017163,-0.205667,15.745814,pi-,589.182796,Solenoid_1_FieldVolume
125.564274,-120.593068,5960.000000,0.105947,-0.101752,4.723744,pi-,588.455401,Solenoid_1_FieldVolume
-207.926281,80.584169,9360.000000,-0.117044,0.045362,3.149163,mu-,563.185566,Solenoid_1_FieldVolume
14.619000,33.203175,13240.000000,0.008229,0.018690,3.149163,mu-,562.284710,Solenoid_1_FieldVolume
-50.489003,-334.507702,17490.000000,-0.028421,-0.188299,3.149163,mu-,561.282989,Solenoid_1_FieldVolume
185.826023,243.220057,2080.000000,0.523019,0.684558,15.745814,pi-,336.722829,Solenoid_1_FieldVolume
517.010788,186.805761,5960.000000,0.436236,0.157620,4.723744,pi-,335.846975,Solenoid_1_FieldVolume
383.176861,250.698353,9360.000000,0.215695,0.141121,3.149163,mu-,302.248883,Solenoid_1_FieldVolume
129.495594,375.953991,13240.000000,0.072895,0.211629,3.149163,mu-,301.273424,Solenoid_1_FieldVolume
417.472877,310.585813,17490.000000,0.235001,0.174833,3.149163,mu-,300.266479,Solenoid_1_FieldVolume
-161.469576,-295.829526,1230.000000,-0.590806,-1.082421,20.469558,pi+,313.626550,Solenoid_1_FieldVolume
342.735441,121.270938,-470.000000,1.254046,0.443722,20.469558,pi-,710.255667,Solenoid_1_FieldVolume
