X_mm,Y_mm,Z_mm,Bx_Tesla,By_Tesla,Bz_Tesla,Particle,Volume
-464.4151,-516.4544,16510.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
686.6344,-182.6020,16233.6351,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
200.5252,681.6157,16311.4807,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
708.8901,47.8028,15590.5221,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-84.0374,421.0273,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-291.1066,648.1259,17164.0574,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-695.7840,-143.8573,16584.9164,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
141.5536,696.2563,17482.2819,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-692.8384,157.4330,16950.6539,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
671.3701,-232.5349,15092.9315,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
436.1869,560.8487,15972.5880,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
569.4399,424.9100,14347.2842,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
709.9161,28.8001,13610.0116,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
67.9259,-707.2456,16721.5984,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-606.1031,83.0987,15660.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
709.3836,-39.8132,17824.9870,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-12.5415,87.8083,100.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
216.1663,806.5340,-1132.8125,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
0.5514,240.6156,-750.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-100.0801,-40.3442,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-231.2061,47.3898,7860.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-314.4786,184.7916,12240.5000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-360.8223,334.9755,16490.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
792.4095,-41.5869,1744.5271,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-14.5824,-62.6879,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
8.7322,-48.3784,-1600.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
711.8874,106.6375,1780.0000,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-780.1544,-144.9186,1731.5024,0.00000000,0.00000000,16.66482426,anti_nu_e,Solenoid_1_FieldVolume
-208.9927,661.7256,2503.1787,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
-208.9816,661.7354,2507.8049,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
239.0531,-473.9825,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
32.0049,-41.3126,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
57.9244,-14.4314,930.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
44.4694,1.8095,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
467.8109,-160.6109,5310.5000,0.00000000,0.00000000,9.25823570,e+,Solenoid_1_FieldVolume
514.0294,-22.8615,9560.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
49.2915,33.2958,2630.0000,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
47.1092,47.3280,2630.0000,0.00000000,0.00000000,11.10988284,e+,Solenoid_1_FieldVolume
-211.3201,-76.0555,-625.7610,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-220.6323,-299.5200,-750.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-277.8225,710.3536,2513.1102,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-67.3876,141.2044,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
238.0365,-192.2070,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-137.9072,-576.4133,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
551.4088,-448.0609,9959.7831,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
-159.8399,-290.9381,13090.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-56.0757,-244.9260,15660.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-247.3615,-434.4200,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-178.6904,687.6627,12723.9305,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-283.3018,-374.0891,12240.5000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
578.0290,-413.1497,13704.1457,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
709.1811,-43.2714,12229.2289,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
265.8901,-9.7116,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-146.3860,-470.8741,11825.5000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
27.9713,-0.7834,2630.0000,0.00000000,0.00000000,11.10988284,pi+,Solenoid_1_FieldVolume
-193.0716,86.9597,7010.0000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
-35.2695,304.6616,10845.5000,0.00000000,0.00000000,3.70329428,pi+,Solenoid_1_FieldVolume
303.9404,301.7558,15640.0000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
666.3721,-430.8021,1714.6616,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
378.8844,-558.7662,-750.0000,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
-132.7944,-746.7245,1780.0000,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
-1.1590,0.4317,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-5.0516,0.7630,7860.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-9.3173,2.7738,12240.5000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-12.8340,5.6216,16490.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
156.0948,-125.9909,1780.0000,0.00000000,0.00000000,16.66482426,deuteron,Solenoid_1_FieldVolume
50.9435,-94.5480,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-62.8594,655.3329,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
834.9682,-7.2886,-517.5728,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-218.0989,-806.0136,-346.5796,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
30.6995,301.5321,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-589.1762,-450.2152,3032.0298,0.00000000,0.00000000,7.40658856,gamma,Solenoid_1_FieldVolume
-17.7552,-5.3697,3480.0000,0.00000000,0.00000000,7.40658856,e+,Solenoid_1_FieldVolume
40.0880,-44.8787,7860.0000,0.00000000,0.00000000,3.70329428,e+,Solenoid_1_FieldVolume
96.8022,-19.4900,12240.5000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
136.5775,-27.3161,16490.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-188.9245,-79.1291,3915.5000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-594.0313,-252.5158,8710.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-15.2050,1.9442,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
35.9199,-147.9856,7010.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
45.2503,-138.6317,10845.5000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
-80.1107,15.5674,15640.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
196.5367,-74.9349,7010.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
68.5426,-193.7861,5310.5000,0.00000000,0.00000000,9.25823570,gamma,Solenoid_1_FieldVolume
198.8920,-458.7366,7198.1861,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
-68.2575,396.0018,950.0000,0.00000000,0.00000000,16.66482426,nu_e,Solenoid_1_FieldVolume
-745.8142,76.4709,1780.0000,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
-135.6906,-728.9789,2721.2254,0.00000000,0.00000000,7.40658856,neutron,Solenoid_1_FieldVolume
-19.5526,-9.2459,3915.5000,0.00000000,0.00000000,11.10988284,pi+,Solenoid_1_FieldVolume
-333.1476,-155.6384,8183.5914,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
-429.4458,-566.0270,11886.5999,0.00000000,0.00000000,1.85164714,mu+,Solenoid_1_FieldVolume
-467.5651,-521.3141,13090.0000,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-576.8215,-303.9841,17340.0000,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-217.5535,-334.7997,2630.0000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
-1.9182,3.1345,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
11.2356,26.2497,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
36.3773,35.6479,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
64.2130,36.9732,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
90.6125,31.0312,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
812.2191,-193.7139,-545.1258,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-57.4030,-152.7867,3915.5000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
-133.9955,-356.6538,8710.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-203.9664,-542.8960,13090.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
59.3416,-263.3348,15660.0000,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-649.1612,288.7906,15161.8504,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
454.6251,546.0094,14331.6755,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
464.8152,537.3612,15174.2648,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
577.7247,-319.0529,13960.0000,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-139.4228,-525.6038,15660.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-157.8241,-164.7151,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-59.4817,708.0058,16527.1421,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-301.9669,-572.8480,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-671.0442,233.4736,15596.7905,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
573.1130,-300.5611,17340.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
184.5779,-686.1059,14656.6373,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-335.5870,-345.1374,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-70.9816,-456.0668,16490.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-149.6438,-218.4388,16490.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-501.1726,-108.6689,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-199.1351,-105.3711,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
113.1066,-517.9920,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
639.6119,-134.2280,17340.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-140.8526,-565.3959,16490.0000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
68.8212,-442.5574,17340.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-258.6490,-636.3163,18190.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
618.8122,5.2098,17340.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-240.6700,-658.5396,16490.0000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
-120.9032,-384.0783,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
327.4287,630.5558,17135.5145,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-227.8238,-264.9108,15660.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-700.2342,-120.3423,16819.3460,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-269.4461,-598.6709,16490.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
1.3532,0.5143,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
9.9735,-6.8525,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
11.3803,-19.0142,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
8.8359,-31.5735,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
2.9148,-43.1105,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-79.9989,-194.8508,-1600.0000,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
-537.6318,-638.8874,172.0304,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
24.9802,-56.4091,3915.5000,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
10.9097,117.9449,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-615.5506,-247.8760,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
557.4554,-440.5152,9806.7235,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
128.0119,-99.1217,3480.0000,0.00000000,0.00000000,7.40658856,mu-,Solenoid_1_FieldVolume
-416.7390,429.2665,7860.0000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
-21.0895,-64.1396,100.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-159.3423,290.3177,-750.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-387.9915,-739.3833,208.1628,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-557.5818,621.5525,730.9920,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-556.2498,-565.8873,1151.5617,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-46.3247,12.5200,505.9956,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
-55.4991,39.2252,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
-98.7654,343.9082,7860.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
25.2476,-27.4081,12240.5000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
38.4473,-18.4123,16490.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
380.4631,431.4269,3915.5000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
-15.9066,834.8485,831.3621,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-832.5153,64.3679,176.1153,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
389.4507,-738.6157,-18.9835,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
793.1866,-22.2998,1307.5202,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-650.5189,523.4980,-1342.8512,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
228.0908,-140.3197,-338.6499,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
230.1434,-137.4262,-105.0716,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
227.8562,-134.8301,-21.8966,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
227.4044,-134.9152,-8.0092,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
227.1997,-135.4632,4.1079,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
226.4285,-137.1940,10.4497,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
225.5168,-135.8354,13.9839,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
225.2004,-136.6636,15.2365,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
224.4887,-131.8240,-750.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
786.5935,-272.2184,-1600.0000,0.00000000,0.00000000,24.07141282,nu_mu,Solenoid_1_FieldVolume
-6.1917,14.9052,2782.0390,0.00000000,0.00000000,7.40658856,e+,Solenoid_1_FieldVolume
54.1933,-12.1677,7010.0000,0.00000000,0.00000000,3.70329428,e+,Solenoid_1_FieldVolume
68.9987,-21.9688,10845.5000,0.00000000,0.00000000,3.70329428,e+,Solenoid_1_FieldVolume
-30.4689,22.8125,15640.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
13.4980,102.8782,3915.5000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
96.7844,475.0009,8710.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
2.7422,12.8382,1780.0000,0.00000000,0.00000000,16.66482426,e-,Solenoid_1_FieldVolume
29.8553,-74.7452,6160.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
18.1049,-82.2472,10410.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
3.7709,-10.1701,14790.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
-13.4042,9.5295,18190.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
-22.6424,68.7449,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
167.8954,338.5929,5310.5000,0.00000000,0.00000000,9.25823570,e+,Solenoid_1_FieldVolume
53.8323,149.6038,9560.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
114.6897,88.0019,13940.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
125.0651,150.2581,17340.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-44.8416,55.0364,1780.0000,0.00000000,0.00000000,16.66482426,e-,Solenoid_1_FieldVolume
370.8394,-55.3908,6160.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
383.7126,-12.9142,10410.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
488.5702,-441.4878,14790.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
55.5402,-55.1275,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
751.3635,364.2497,-344.8379,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
41.1980,-16.1266,2801.3384,0.00000000,0.00000000,7.40658856,pi-,Solenoid_1_FieldVolume
84.3436,102.9480,7010.0000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
119.0749,106.8473,10845.5000,0.00000000,0.00000000,3.70329428,mu-,Solenoid_1_FieldVolume
71.3967,287.4924,15640.0000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
602.4730,467.7754,2146.5580,0.00000000,0.00000000,11.10988284,anti_nu_mu,Solenoid_1_FieldVolume
-190.1514,-297.9552,3915.5000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
-368.4188,-600.0250,7860.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
-369.5265,-556.7756,7880.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-717.1390,-76.8976,7822.5856,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
71.5464,-23.4634,2630.0000,0.00000000,0.00000000,11.10988284,e+,Solenoid_1_FieldVolume
-29.6306,-43.8168,2630.0000,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
504.2629,467.8988,3915.5000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
20.9852,-35.4118,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
48.4938,11.0325,2809.6888,0.00000000,0.00000000,7.40658856,B10,Solenoid_1_FieldVolume
49.4649,12.6529,2814.2548,0.00000000,0.00000000,7.40658856,B10,Solenoid_1_FieldVolume
50.0328,13.5084,2816.6662,0.00000000,0.00000000,7.40658856,B10,Solenoid_1_FieldVolume
50.1784,13.9179,2816.9769,0.00000000,0.00000000,7.40658856,B10,Solenoid_1_FieldVolume
1.1905,50.0560,2853.3107,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
50.3780,29.7766,2912.9086,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
22.9178,27.9475,2934.0115,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
19.1461,37.4466,2940.7189,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
20.3186,40.6447,2943.0666,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
20.9125,41.2883,2943.7111,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
54.0400,300.7567,1887.1896,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-149.2122,-16.3382,1368.4885,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-160.2733,-34.3399,1240.0258,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-208.5050,-5.6150,1188.1803,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-205.2698,-18.1862,1156.8110,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-188.8644,-1.2784,1143.2097,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-194.4660,-19.0403,1137.6642,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-193.8052,-8.6547,1136.6226,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-190.1842,-8.1931,1136.1094,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-144.3614,60.8991,3480.0000,0.00000000,0.00000000,7.40658856,pi+,Solenoid_1_FieldVolume
0.0672,-4.3933,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-26.4670,-19.5023,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
-56.8272,-13.2593,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-85.0285,1.7663,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-108.2887,22.7656,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-5.2491,-3.3809,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-14.2968,-1.3784,7860.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-21.4782,3.7905,12240.5000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-27.1564,10.7817,16490.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
3.6877,-1.3034,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
6.8604,-13.1234,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
3.1741,-25.0431,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-4.0329,-36.6838,14790.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-247.4237,55.2365,-750.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
88.3372,-212.3380,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-102.3630,238.2716,7860.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-259.1127,156.1171,10410.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-652.5522,-281.0443,9340.6148,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-469.6389,533.1506,9150.9258,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
677.0133,-488.7515,706.1914,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
157.9691,777.6169,1629.1064,0.00000000,0.00000000,16.66482426,nu_mu,Solenoid_1_FieldVolume
46.4182,-59.2798,-750.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
103.4398,108.4957,3480.0000,0.00000000,0.00000000,7.40658856,neutron,Solenoid_1_FieldVolume
258.2798,248.3473,7860.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
413.1376,388.2149,12240.5000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
11.9999,578.3631,15640.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-436.7392,-711.6768,516.3953,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-489.6070,676.3949,-97.5148,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
343.9144,79.2370,2630.0000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
189.6882,411.3720,4895.5000,0.00000000,0.00000000,9.25823570,gamma,Solenoid_1_FieldVolume
87.5738,11.5040,930.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
